Customer_Name,Order_ID,Date_Invoiced,Date_Shipped,Invoice_ID,Item_ID,QTY_Shipped,Product_Category_Code
"TEXTRAIL, INC.",61070941,3/7/2023,3/7/2023,61095621,D200,3,SA Sprung Axl
"TEXTRAIL, INC.",61070941,3/7/2023,3/7/2023,61095621,D100,2,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D35,4,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D60,2,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D60,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D70,6,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D70,10,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D70,2,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D80,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D80,2,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/7/2023,3/7/2023,61095623,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61070961,3/7/2023,3/7/2023,61095625,D100G,6,SA Sprung Axl
"AMERICAN HAULER, INC",61070967,3/7/2023,3/7/2023,61095626,D35,30,SA Sprung Axl
"REDNECK, INC",61070968,3/7/2023,3/7/2023,61095627,D20,1,SA Sprung Axl
"REDNECK, INC",61070968,3/7/2023,3/7/2023,61095627,D70,1,SA Sprung Axl
"REDNECK, INC",61070968,3/7/2023,3/7/2023,61095627,D35,2,SA Sprung Axl
"TEXTRAIL, INC.",61070993,3/7/2023,3/7/2023,61095629,D60,1,SA Sprung Axl
"TEXTRAIL, INC.",61070994,3/7/2023,3/7/2023,61095630,D80,8,SA Sprung Axl
"TEXTRAIL, INC.",61070996,3/7/2023,3/7/2023,61095631,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61070997,3/7/2023,3/7/2023,61095632,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61071001,3/7/2023,3/7/2023,61095635,D60,1,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095636,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095636,D35,2,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095636,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095636,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095637,D70,4,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095637,D35,2,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095637,D70,12,SA Sprung Axl
"TEXTRAIL, INC.",61071011,3/7/2023,3/7/2023,61095637,D70,25,SA Sprung Axl
"TEXTRAIL, INC.",61071014,3/7/2023,3/7/2023,61095638,D60,1,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61071051,3/7/2023,3/7/2023,61095640,D35,1,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61071051,3/7/2023,3/7/2023,61095640,D52,23,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61071051,3/7/2023,3/7/2023,61095640,D52,2,SA Sprung Axl
"J & M MFG. CO, INC.",61068764,3/7/2023,3/7/2023,61095579,#13,7,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61070301,3/7/2023,3/7/2023,61095582,#11,180,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61070356,3/7/2023,3/7/2023,61095583,#13G,2,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61070356,3/7/2023,3/7/2023,61095583,#13G,3,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61070356,3/7/2023,3/7/2023,61095583,#11,1,TA TRFLX AXLE
TRITON TRAILERS LLC,61070403,3/7/2023,3/7/2023,61095584,#10,2,TA TRFLX AXLE
TRITON TRAILERS LLC,61070403,3/7/2023,3/7/2023,61095585,#10,2,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61070463,3/7/2023,3/7/2023,61095587,#10,2,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61070463,3/7/2023,3/7/2023,61095587,#11,6,TA TRFLX AXLE
TEAM SPIRIT TRAILERS $$,61070463,3/7/2023,3/7/2023,61095587,#11,4,TA TRFLX AXLE
TRITON TRAILERS LLC,61070558,3/7/2023,3/7/2023,61095589,#10,2,TA TRFLX AXLE
"R.H. SCALES CO., INC.",61070670,3/7/2023,3/7/2023,61095593,#10,1,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61070680,3/7/2023,3/7/2023,61095594,#10F,1,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61070682,3/7/2023,3/7/2023,61095595,#10,30,TA TRFLX AXLE
"REDNECK, INC",61070695,3/7/2023,3/7/2023,61095597,#10,2,TA TRFLX AXLE
"REDNECK, INC",61070695,3/7/2023,3/7/2023,61095597,#10,1,TA TRFLX AXLE
"REDNECK, INC",61070741,3/7/2023,3/7/2023,61095603,#10,1,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#13,24,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#13,2,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#13,6,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#11,6,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#11,4,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#12,2,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#12,16,TA TRFLX AXLE
MORITZ INTERNATIONAL,61070772,3/7/2023,3/7/2023,61095605,#12,18,TA TRFLX AXLE
INTECH TRAILERS INC.,61070819,3/7/2023,3/7/2023,61095610,#10,28,TA TRFLX AXLE
INTECH TRAILERS INC.,61070819,3/7/2023,3/7/2023,61095610,#9,16,TA TRFLX AXLE
INTECH TRAILERS INC.,61070819,3/7/2023,3/7/2023,61095610,#10,16,TA TRFLX AXLE
INTECH TRAILERS INC.,61070821,3/7/2023,3/7/2023,61095611,#12,5,TA TRFLX AXLE
INTECH TRAILERS INC.,61070821,3/7/2023,3/7/2023,61095611,#12,5,TA TRFLX AXLE
"ALCOM, INC. - ME",61070835,3/7/2023,3/7/2023,61095612,#9,4,TA TRFLX AXLE
F.M. MANUFACTURING,61070885,3/7/2023,3/7/2023,61095614,#10,30,TA TRFLX AXLE
ALUMINUM TRAILER,61070905,3/7/2023,3/7/2023,61095616,#10,10,TA TRFLX AXLE
ALUMINUM TRAILER,61070905,3/7/2023,3/7/2023,61095616,#10,5,TA TRFLX AXLE
ALUMINUM TRAILER,61070905,3/7/2023,3/7/2023,61095616,#10,10,TA TRFLX AXLE
ALUMINUM TRAILER,61070905,3/7/2023,3/7/2023,61095616,#11,15,TA TRFLX AXLE
ALUMINUM TRAILER,61070906,3/7/2023,3/7/2023,61095617,#11,5,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61070910,3/7/2023,3/7/2023,61095619,#10,10,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61070910,3/7/2023,3/7/2023,61095619,#11,9,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61070943,3/7/2023,3/7/2023,61095622,#13,1,TA TRFLX AXLE
"REDNECK, INC",61070960,3/7/2023,3/7/2023,61095624,#10,1,TA TRFLX AXLE
"REDNECK, INC",61070960,3/7/2023,3/7/2023,61095624,#10,1,TA TRFLX AXLE
"TEXTRAIL, INC.",61070961,3/7/2023,3/7/2023,61095625,#13G,16,TA TRFLX AXLE
"TEXTRAIL, INC.",61070961,3/7/2023,3/7/2023,61095625,#11,10,TA TRFLX AXLE
"REDNECK, INC",61071000,3/7/2023,3/7/2023,61095634,#12,4,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61071062,3/7/2023,3/7/2023,61095641,#10,4,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61071063,3/7/2023,3/7/2023,61095642,#10,3,TA TRFLX AXLE
CASH SALES MONTANA,61908875,3/7/2023,3/7/2023,61095646,#10,1,TA TRFLX AXLE
CASH SALES NEVADA,61908885,3/7/2023,3/7/2023,61095647,#11F,1,TA TRFLX AXLE
CASH SALES VIRGINIA,61908890,3/7/2023,3/7/2023,61095648,#11,1,TA TRFLX AXLE
CASH SALES WASHINGTON,61908897,3/7/2023,3/7/2023,61095649,#10F,1,TA TRFLX AXLE
GENERAC MOBILE PRODUCTS LLC,61069470,3/8/2023,3/8/2023,61095650,D35,60,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61070074,3/8/2023,3/8/2023,61095652,D20,50,SA Sprung Axl
"ALCOM, INC. - ME",61070067,3/8/2023,3/8/2023,61095651,#10,1,TA TRFLX AXLE
VIPER USA,61070879,3/8/2023,3/8/2023,61095657,E-2023-12,25,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61069845,3/9/2023,3/9/2023,61095671,D35,50,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61069845,3/9/2023,3/9/2023,61095671,D35,20,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070150,3/9/2023,3/9/2023,61095673,D35,6,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070150,3/9/2023,3/9/2023,61095673,D35,1,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070155,3/9/2023,3/9/2023,61095674,D35,4,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070155,3/9/2023,3/9/2023,61095674,D35,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070357,3/9/2023,3/9/2023,61095678,D52,34,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070357,3/9/2023,3/9/2023,61095678,D52,40,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070366,3/9/2023,3/9/2023,61095679,D20,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070366,3/9/2023,3/9/2023,61095679,D20,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070366,3/9/2023,3/9/2023,61095679,D35,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/9/2023,3/9/2023,61095682,D52,50,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070765,3/9/2023,3/9/2023,61095684,D70,10,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070765,3/9/2023,3/9/2023,61095684,D70,6,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070766,3/9/2023,3/9/2023,61095685,D35,3,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070766,3/9/2023,3/9/2023,61095685,D52,8,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070766,3/9/2023,3/9/2023,61095685,D52,2,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070782,3/9/2023,3/9/2023,61095687,D35,3,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070782,3/9/2023,3/9/2023,61095687,D35,8,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070782,3/9/2023,3/9/2023,61095687,D52,2,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070782,3/9/2023,3/9/2023,61095687,D70,8,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070782,3/9/2023,3/9/2023,61095687,D70,20,SA Sprung Axl
"LIBERTY INDUSTRIES, INC",61070782,3/9/2023,3/9/2023,61095687,D80,8,SA Sprung Axl
"ALCOM, INC. - ME",61070827,3/9/2023,3/9/2023,61095690,D35,40,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070831,3/9/2023,3/9/2023,61095691,D70,10,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070845,3/9/2023,3/9/2023,61095692,D35,2,SA Sprung Axl
J Q TEX INC,61070901,3/9/2023,3/9/2023,61095693,A1451266,10,SA Sprung Axl
J Q TEX INC,61070901,3/9/2023,3/9/2023,61095693,D35,10,SA Sprung Axl
RANCE ALUMINUM #0012485,61070910,3/9/2023,3/9/2023,61095694,D52,20,SA Sprung Axl
"REDNECK, INC",61070968,3/9/2023,3/9/2023,61095697,D35,1,SA Sprung Axl
J Q TEX INC,61070970,3/9/2023,3/9/2023,61095698,D52,10,SA Sprung Axl
"ALCOM, INC. - ME",61071038,3/9/2023,3/9/2023,61095704,D35,30,SA Sprung Axl
"J & M MFG. CO, INC.",61064761,3/9/2023,3/9/2023,61095669,E-2023-18,150,TA TRFLX AXLE
"NORCO INDUSTRIES, INC.",61067472,3/9/2023,3/9/2023,61095670,E-2208,40,TA TRFLX AXLE
"ALCOM, INC. - ME",61070200,3/9/2023,3/9/2023,61095675,#10,2,TA TRFLX AXLE
EMBER RECREATIONAL VEHICLES,61070253,3/9/2023,3/9/2023,61095676,#11,48,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61070301,3/9/2023,3/9/2023,61095677,#11,90,TA TRFLX AXLE
EMBER RECREATIONAL VEHICLES,61070420,3/9/2023,3/9/2023,61095680,#10,48,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61070664,3/9/2023,3/9/2023,61095681,#10,60,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61070781,3/9/2023,3/9/2023,61095686,#10,1,TA TRFLX AXLE
"ALCOM, INC. - ME",61070827,3/9/2023,3/9/2023,61095689,#11,10,TA TRFLX AXLE
"ALCOM, INC. - ME",61070827,3/9/2023,3/9/2023,61095689,#12,4,TA TRFLX AXLE
"ALCOM, INC. - ME",61070827,3/9/2023,3/9/2023,61095689,#9,2,TA TRFLX AXLE
TRITON TRAILERS LLC,61070913,3/9/2023,3/9/2023,61095695,#10,100,TA TRFLX AXLE
"WINNEBAGO OF INDIANA, LLC",61070933,3/9/2023,3/9/2023,61095696,#11,1,TA TRFLX AXLE
"R.H. SCALES CO., INC.",61070974,3/9/2023,3/9/2023,61095699,#10,2,TA TRFLX AXLE
CREDIT CARD PENNSYLVANIA,61070985,3/9/2023,3/9/2023,61095700,#10,1,TA TRFLX AXLE
TRITON TRAILERS LLC,61071024,3/9/2023,3/9/2023,61095702,#10,10,TA TRFLX AXLE
"ALCOM, INC. - ME",61071038,3/9/2023,3/9/2023,61095703,#10,40,TA TRFLX AXLE
RANCE ALUMINUM #0012485,61071063,3/9/2023,3/9/2023,61095705,#11,10,TA TRFLX AXLE
"NORCO INDUSTRIES, INC.",61071087,3/9/2023,3/9/2023,61095709,#10,25,TA TRFLX AXLE
FOREST RIVER PRODUCTS-0012485,61071116,3/9/2023,3/9/2023,61095710,#11,1,TA TRFLX AXLE
CASH SALES TEXAS  $$,61908865,3/9/2023,3/9/2023,61095716,#10F,1,TA TRFLX AXLE
GENERAC MOBILE PRODUCTS LLC,61069537,3/10/2023,3/10/2023,61095719,D35,10,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D35,5,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D40,20,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D40,6,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D40,1,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D40,3,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D44,6,SA Sprung Axl
FOREST RIVER PRODUCTS-0012485,61070768,3/10/2023,3/10/2023,61095722,D44,1,SA Sprung Axl
"CROSS TRAILERS, INC.",61070800,3/10/2023,3/10/2023,61095723,D35,1,SA Sprung Axl
"CROSS TRAILERS, INC.",61070800,3/10/2023,3/10/2023,61095723,D35,1,SA Sprung Axl
"CROSS TRAILERS, INC.",61070800,3/10/2023,3/10/2023,61095723,D35,16,SA Sprung Axl
"CROSS TRAILERS, INC.",61070800,3/10/2023,3/10/2023,61095724,D20,2,SA Sprung Axl
"CROSS TRAILERS, INC.",61070800,3/10/2023,3/10/2023,61095724,D52,28,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095725,D35,5,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095725,D35,12,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095725,D35,40,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095725,D52,36,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095725,D35,3,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095726,D35,19,SA Sprung Axl
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095726,D35,2,SA Sprung Axl
HAULMARK TRAILERS - PA,61070916,3/10/2023,3/10/2023,61095728,D35,5,SA Sprung Axl
HAULMARK TRAILERS - PA,61070916,3/10/2023,3/10/2023,61095728,D35,10,SA Sprung Axl
HAULMARK TRAILERS - PA,61070916,3/10/2023,3/10/2023,61095728,D35,8,SA Sprung Axl
HAULMARK TRAILERS - PA,61070916,3/10/2023,3/10/2023,61095728,D35,40,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/10/2023,3/10/2023,61095729,D70,10,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/10/2023,3/10/2023,61095729,D70,10,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/10/2023,3/10/2023,61095729,D35,100,SA Sprung Axl
"AMERICAN HAULER, INC",61070967,3/10/2023,3/10/2023,61095730,D52,4,SA Sprung Axl
J Q TEX INC,61070970,3/10/2023,3/10/2023,61095731,A9274177,6,SA Sprung Axl
HAULMARK TRAILERS - PA,61070971,3/10/2023,3/10/2023,61095732,D35,1,SA Sprung Axl
REISER MFG. CO.,61071039,3/10/2023,3/10/2023,61095735,D35,5,SA Sprung Axl
REISER MFG. CO.,61071039,3/10/2023,3/10/2023,61095735,D35,13,SA Sprung Axl
REISER MFG. CO.,61071039,3/10/2023,3/10/2023,61095735,D52,20,SA Sprung Axl
REISER MFG. CO.,61071039,3/10/2023,3/10/2023,61095735,D60,4,SA Sprung Axl
REISER MFG. CO.,61071039,3/10/2023,3/10/2023,61095735,D70,10,SA Sprung Axl
REISER MFG. CO.,61071040,3/10/2023,3/10/2023,61095736,D100G,1,SA Sprung Axl
REISER MFG. CO.,61071042,3/10/2023,3/10/2023,61095737,D70,2,SA Sprung Axl
"DISCOVERY CARGO TRAILERS, INC.",61071051,3/10/2023,3/10/2023,61095738,D35,8,SA Sprung Axl
CASH SALES COLORADO,61908884,3/10/2023,3/10/2023,61095744,D52,1,SA Sprung Axl
CASH SALES CALIFORNIA  $$,61908899,3/10/2023,3/10/2023,61095746,D52,2,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61070013,3/10/2023,3/10/2023,61095720,#12,20,TA TRFLX AXLE
"CROSS TRAILERS, INC.",61070800,3/10/2023,3/10/2023,61095723,#11,8,TA TRFLX AXLE
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095725,#12,8,TA TRFLX AXLE
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095726,#10,4,TA TRFLX AXLE
DARK HORSE CARGO INC.,61070893,3/10/2023,3/10/2023,61095726,#11,4,TA TRFLX AXLE
"ALCOM, INC. - ME",61070955,3/10/2023,3/10/2023,61095729,#12,4,TA TRFLX AXLE
"AMERICAN HAULER, INC",61070967,3/10/2023,3/10/2023,61095730,#11,1,TA TRFLX AXLE
AXLE INC.,61070983,3/10/2023,3/10/2023,61095733,#10,1,TA TRFLX AXLE
INTECH TRAILERS INC.,61070988,3/10/2023,3/10/2023,61095734,#10,12,TA TRFLX AXLE
INTECH TRAILERS INC.,61070988,3/10/2023,3/10/2023,61095734,#11,10,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61071051,3/10/2023,3/10/2023,61095738,#11,4,TA TRFLX AXLE
"DISCOVERY CARGO TRAILERS, INC.",61071077,3/10/2023,3/10/2023,61095739,#12,10,TA TRFLX AXLE
CASH SALES OHIO,61908896,3/10/2023,3/10/2023,61095745,#11,1,TA TRFLX AXLE
CASH SALES OHIO,61908903,3/10/2023,3/10/2023,61095747,#12,1,TA TRFLX AXLE
NOVAE CORP.,61070641,3/11/2023,3/11/2023,61095748,D100G,8,SA Sprung Axl
MMDI INC.,61070718,3/11/2023,3/11/2023,61095749,D60,24,SA Sprung Axl
NOVAE CORP.,61070725,3/11/2023,3/11/2023,61095751,D150,2,SA Sprung Axl
MMDI INC.,61070746,3/11/2023,3/11/2023,61095752,D60,15,SA Sprung Axl
MMDI INC.,61070748,3/11/2023,3/11/2023,61095754,D60,24,SA Sprung Axl
MMDI INC.,61070848,3/11/2023,3/11/2023,61095756,D60,6,SA Sprung Axl
MMDI INC.,61070852,3/11/2023,3/11/2023,61095758,D60,12,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/11/2023,3/11/2023,61095760,D35,4,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/11/2023,3/11/2023,61095760,D35,5,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/11/2023,3/11/2023,61095760,D70,10,SA Sprung Axl
"ALCOM, INC. - ME",61070955,3/11/2023,3/11/2023,61095760,D35,30,SA Sprung Axl
"ALCOM, INC. - ME",61071038,3/11/2023,3/11/2023,61095761,D35,45,SA Sprung Axl
NOVAE CORP.,61071083,3/11/2023,3/11/2023,61095763,D60,8,SA Sprung Axl
NOVAE CORP.,61070641,3/11/2023,3/11/2023,61095748,#12,6,TA TRFLX AXLE
"ALCOM, INC. - ME",61070955,3/11/2023,3/11/2023,61095760,#10,20,TA TRFLX AXLE
"ALCOM, INC. - ME",61070955,3/11/2023,3/11/2023,61095760,#9,4,TA TRFLX AXLE
"ALCOM, INC. - ME",61071038,3/11/2023,3/11/2023,61095761,#10,75,TA TRFLX AXLE
"ALCOM, INC. - ME",61071038,3/11/2023,3/11/2023,61095761,#11,75,TA TRFLX AXLE
"ALCOM, INC. - ME",61071038,3/11/2023,3/11/2023,61095761,#13,5,TA TRFLX AXLE
NOVAE CORP.,61071050,3/11/2023,3/11/2023,61095762,#13G,4,TA TRFLX AXLE
NUERA TRANSPORT - CAN (QUEBEC),61069845,3/13/2023,3/13/2023,61095764,D52,30,SA Sprung Axl
GENERAC MOBILE PRODUCTS LLC,61069853,3/13/2023,3/13/2023,61095765,D20,100,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070155,3/13/2023,3/13/2023,61095766,D60,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070155,3/13/2023,3/13/2023,61095766,D60,2,SA Sprung Axl
NUERA TRANSPORT - CAN,61070192,3/13/2023,3/13/2023,61095768,D35,27,SA Sprung Axl
NUERA TRANSPORT - CAN,61070192,3/13/2023,3/13/2023,61095768,D52,10,SA Sprung Axl
NUERA TRANSPORT - CAN,61070192,3/13/2023,3/13/2023,61095768,D35,2,SA Sprung Axl
NUERA TRANSPORT - CAN,61070192,3/13/2023,3/13/2023,61095768,D70,1,SA Sprung Axl
NUERA TRANSPORT - CAN,61070192,3/13/2023,3/13/2023,61095768,D35,30,SA Sprung Axl
DOOSAN INFRACORE PORTABLE,61070350,3/13/2023,3/13/2023,61095770,E-1469-2,2,SA Sprung Axl
NUERA TRANSPORT - CAN,61070442,3/13/2023,3/13/2023,61095771,D100G,1,SA Sprung Axl
NUERA TRANSPORT - CAN,61070442,3/13/2023,3/13/2023,61095771,D100G,1,SA Sprung Axl
DOOSAN INFRACORE PORTABLE,61070490,3/13/2023,3/13/2023,61095773,D60,80,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070699,3/13/2023,3/13/2023,61095776,D150,10,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/13/2023,3/13/2023,61095777,D60,60,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/13/2023,3/13/2023,61095778,D70,19,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/13/2023,3/13/2023,61095778,D52,4,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/13/2023,3/13/2023,61095778,D70,40,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/13/2023,3/13/2023,61095778,D70,8,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070709,3/13/2023,3/13/2023,61095778,D70,30,SA Sprung Axl
MMDI INC.,61070746,3/13/2023,3/13/2023,61095779,D60,21,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070831,3/13/2023,3/13/2023,61095781,D52,2,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070831,3/13/2023,3/13/2023,61095782,D70,40,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070831,3/13/2023,3/13/2023,61095782,D52,39,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070831,3/13/2023,3/13/2023,61095782,D70,20,SA Sprung Axl
NUERA TRANSPORT - CAN (QUEBEC),61070831,3/13/2023,3/13/2023,61095782,D70,4,SA Sprung Axl
BRAVO TRAILERS,61070887,3/13/2023,3/13/2023,61095789,D35,1,SA Sprung Axl
FLEETPRIDE,61070929,3/13/2023,3/13/2023,61095791,D60,2,SA Sprung Axl
NOVAE CORP.,61070939,3/13/2023,3/13/2023,61095792,D80,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/13/2023,3/13/2023,61095794,D70,2,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/13/2023,3/13/2023,61095794,D70,1,SA Sprung Axl
"TEXTRAIL, INC.",61070945,3/13/2023,3/13/2023,61095794,D70,1,SA Sprung Axl
"TEXTRAIL, INC.",61070952,3/13/2023,3/13/2023,61095795,D35,1,SA Sprung Axl
"REDNECK, INC",61070968,3/13/2023,3/13/2023,61095796,D20,1,SA Sprung Axl
"TEXTRAIL, INC.",61070969,3/13/2023,3/13/2023,61095797,D44,1,SA Sprung Axl
"REDNECK, INC",61070998,3/13/2023,3/13/2023,61095800,D70,2,SA Sprung Axl
RANCE ALUMINUM #0012485,61071063,3/13/2023,3/13/2023,61095803,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61071091,3/13/2023,3/13/2023,61095809,D35,1,SA Sprung Axl
"TEXTRAIL, INC.",61071130,3/13/2023,3/13/2023,61095811,D100G,4,SA Sprung Axl
"TEXTRAIL, INC.",61071130,3/13/2023,3/13/2023,61095811,D100,1,SA Sprung Axl
"TEXTRAIL, INC.",61071130,3/13/2023,3/13/2023,61095811,D100,1,SA Sprung Axl
